file_name,title,organization,year,topic,official_url,pdf_url,rights_status,rights_evidence_url,download_date,document_id,relative_path,file_size_bytes,file_hash,pdf_valid,page_count,text_char_count,text_hash,audit_status,canonical_file_name,duplicate_of,error,source_dataset,source_url
000000105_shelterinplace.pdf,shelterinplace,OSHA and related agencies (not individually verified),,Emergency preparedness,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,fb0113597873ea3d,data/documents/osha/000000105_shelterinplace.pdf,87784,fb0113597873ea3de03d6b2bce7029e6b3fbf1f51eaf3c3e638bd9724d6d84d4,true,2,10130,50ffc81a5712ba59239478bc8de92d25ab055621a1f31a594620a80f32b22d01,canonical,000000105_shelterinplace.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000114_USCODE-2011-title18-partI-chap40.pdf,USCODE 2011 title18 partI chap40,OSHA and related agencies (not individually verified),2011,Regulations and posters,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,26f5b65356ed3622,data/documents/osha/000000114_USCODE-2011-title18-partI-chap40.pdf,301628,26f5b65356ed362275947c30208e91c1cd64ff2877e9dbbb5ce405a5d33e5b68,true,15,98344,c3424ecf2dea1a6224c793d6493f3944c2a567b1d9166d0c0354d1f7acc46521,canonical,000000114_USCODE-2011-title18-partI-chap40.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000124_CFR-2004-title40-vol26-part311.pdf,CFR 2004 title40 vol26 part311,OSHA and related agencies (not individually verified),2004,Regulations and posters,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,ac34975cd9daf1a3,data/documents/osha/000000124_CFR-2004-title40-vol26-part311.pdf,190638,ac34975cd9daf1a3f06d560fbb5d44c93f91b9618a7b94715c3e2072a44fe292,true,2,4113,1967986c788551a75b59dee11430d5354f7661f57b2723a8bb6dcec4546fadc4,canonical,000000124_CFR-2004-title40-vol26-part311.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000142_11_02_21_jointsafteyaltert_chemicalwarehouse_final.pdf,11 02 21 jointsafteyaltert chemicalwarehouse final,OSHA and related agencies (not individually verified),,Chemical hazards and respiratory protection,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,da97d639d8e498aa,data/documents/osha/000000142_11_02_21_jointsafteyaltert_chemicalwarehouse_final.pdf,381397,da97d639d8e498aa886d1c682a92b14b53e8694e2232a2f1fc215127d6f425bf,true,5,15878,285d62ecd6d4b6bbb9d4cfe5ccd0b58d90fccabb0cbac23d7b898d117b026fee,canonical,000000142_11_02_21_jointsafteyaltert_chemicalwarehouse_final.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000142_2011-0131-3221.pdf,2011 0131 3221,OSHA and related agencies (not individually verified),2011,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,08c244f000489a6e,data/documents/osha/000000142_2011-0131-3221.pdf,1324525,08c244f000489a6e7a1751a1724bc9eff443f35fadd4db4f7d7d137ddb6a6728,true,38,80689,4b08fcc394c7ccc339a4d02b9cab36b23b0bb81e7e3e54fcb6a0551d3a20180b,canonical,000000142_2011-0131-3221.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000160_AllianceRecommendationForFitTesting_Final.pdf,AllianceRecommendationForFitTesting Final,OSHA and related agencies (not individually verified),,Chemical hazards and respiratory protection,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,d838d8dd64d46692,data/documents/osha/000000160_AllianceRecommendationForFitTesting_Final.pdf,45883,d838d8dd64d466924e91c5a12372de6b49d5ae4dea7e06b6bbcc6c14cc9afab0,true,3,7650,8e86dbd93af4bfde4c9ba55b9f752b51da8701a333052fe30763e4a7e9a7414c,canonical,000000160_AllianceRecommendationForFitTesting_Final.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000176_BeHeatSmartMediaToolkit_June2023.pdf,BeHeatSmartMediaToolkit June2023,OSHA and related agencies (not individually verified),2023,Heat stress,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,903b210ca37d8867,data/documents/osha/000000176_BeHeatSmartMediaToolkit_June2023.pdf,865517,903b210ca37d8867469b271ff4635694b742e5ad35bad0ae50312aea2e8c74ac,true,16,19554,1913974a7e8c5abb49d55cfa497b08e803ceede58cf335af70ff657f1aa4f3ba,canonical,000000176_BeHeatSmartMediaToolkit_June2023.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000204_EQ_preparedness_mitigation_guidance_state_offices.pdf,EQ preparedness mitigation guidance state offices,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,a2e739fe314af071,data/documents/osha/000000204_EQ_preparedness_mitigation_guidance_state_offices.pdf,1867997,a2e739fe314af071246dc7c81de4f24bc0fb1bb7a5cd39c7f1da30b1f61b1237,true,46,42884,80ec7c3c98c199e8f80f8f65821d1708fb7cff0ece5a3db7afd5ba00faa48ab1,canonical,000000204_EQ_preparedness_mitigation_guidance_state_offices.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000204_SIM3325_sheet6.pdf,SIM3325 sheet6,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,208adab6a27f1f80,data/documents/osha/000000204_SIM3325_sheet6.pdf,10650858,208adab6a27f1f809ed7a5ba0f27d94ab7683c13a7d85fa13f6db819b2a7db16,true,1,6132,b3ace22946afe6f4b7290e73b9d2c7bfcbd16cf1edf890aaddf2d2cf74d7c837,canonical,000000204_SIM3325_sheet6.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000204_ShakeOutDrillManualBusinesses_v2.pdf,ShakeOutDrillManualBusinesses v2,OSHA and related agencies (not individually verified),,Emergency preparedness,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,f0af8ab6ba948e24,data/documents/osha/000000204_ShakeOutDrillManualBusinesses_v2.pdf,216509,f0af8ab6ba948e24991e3efb77065304d860ccb503ec0cb59e1e09830e9d0daf,true,11,33847,db3577dc5038268a09d779695bb29f947121945a82a1596c347fa10d2f7179cc,canonical_with_parser_warning,000000204_ShakeOutDrillManualBusinesses_v2.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000210_Sanitation-Handout-SPANISH.pdf,Sanitation Handout SPANISH,OSHA and related agencies (not individually verified),,Chemical hazards and respiratory protection,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,59323b7d85307005,data/documents/osha/000000210_Sanitation-Handout-SPANISH.pdf,216086,59323b7d853070058529d336be973a13e49649842d805266e33d6b34c24c39ed,true,2,4541,74509681e67bd9e2ca626d8ab22893df6d3763915907feea9dddb6f65df7f9af,canonical,000000210_Sanitation-Handout-SPANISH.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000210_Sanitation_Handout_for_Employees.pdf,Sanitation Handout for Employees,OSHA and related agencies (not individually verified),,Chemical hazards and respiratory protection,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,74c1a174018e2ae3,data/documents/osha/000000210_Sanitation_Handout_for_Employees.pdf,343199,74c1a174018e2ae3566351c398d099eaa722c9b95b6213fe78e5238bd63b92d4,true,2,3848,bb30e156dcd7029a868ec69fdfed5e38618f31b05d3e808a07632c0c829c7b23,canonical,000000210_Sanitation_Handout_for_Employees.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_1.pdf,attachment 1,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,238c1e6fd6dd2408,data/documents/osha/000000248_attachment_1.pdf,4413541,238c1e6fd6dd24083e12aec98111d12dcc4ff11bf6c5fe1b6756dbc5c0305e6f,true,272,367116,eada5a5ad9a52dce0efb7290894d0e313686ffe80d29f78a3263e815a14d4285,canonical,000000248_attachment_1.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_10.pdf,attachment 10,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,a7792e8e936392d5,data/documents/osha/000000248_attachment_10.pdf,4939118,a7792e8e936392d5e989b4e6064394821be280c5ce7874a6a9a35cf17734493a,true,294,402319,8285583b03503f5540064ccf83170337b02c4abd3feea3cfbefb8a070e99187c,canonical,000000248_attachment_10.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_11.pdf,attachment 11,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,651102e38befff42,data/documents/osha/000000248_attachment_11.pdf,4858914,651102e38befff42428ed322beec8822bf88949193cd392eb0005a3ecaab40b1,true,285,388121,e5bc65ef68cf2c0f818ce9ffecf51dd30d6bd5fa1e76145924d150e2ec642f1a,canonical,000000248_attachment_11.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_12.pdf,attachment 12,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,9f34621e7e72c6b0,data/documents/osha/000000248_attachment_12.pdf,4745232,9f34621e7e72c6b0ab5fbe0e84c5612b41b8a776d9c2059d8065144bc45a8824,true,276,376123,5dba0087c6a19a22881aec775fe6b9b75b63a4f1b2042142f7ad354046f43ad5,canonical,000000248_attachment_12.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_2.pdf,attachment 2,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,1221246386a94f02,data/documents/osha/000000248_attachment_2.pdf,4824115,1221246386a94f025aec0c0cf526a9b4b7497070a15df8da5e52ebbd9db1ac94,true,296,403897,fcb5a9ea0f7404f09770bb29b49e77098c31ca0e50ccbdf9d2984f30d97f8475,canonical,000000248_attachment_2.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_3.pdf,attachment 3,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,ba9e2a3b1770b10d,data/documents/osha/000000248_attachment_3.pdf,1573911,ba9e2a3b1770b10d5f360938aedc527112115c2ddbde211ecb157b93f911cb4b,true,360,495588,4397dee7de1c101b266e21988eca072ddfe21b87f840f78af9f144c9870bbc5f,canonical,000000248_attachment_3.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_4.pdf,attachment 4,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,44aa485f331b0bab,data/documents/osha/000000248_attachment_4.pdf,5774587,44aa485f331b0babe1677a7ca44ac9cd3c5685b3ffc4a42e47d5e13fb9e89c1f,true,359,494066,c696523ba228232377f653f522c6accabd81b09e4d565fa34ec8d1de3de41d30,canonical,000000248_attachment_4.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_5.pdf,attachment 5,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,4ed3a0732bafbb1a,data/documents/osha/000000248_attachment_5.pdf,6542581,4ed3a0732bafbb1abfe5e1ce3e90e3eb8d5f46570f6d6253adfa0c79ad72c84d,true,416,568817,6ef5ade67a3eb50d5afee39ead4c3106d771c69140b079b58af7f3a92e39e807,canonical,000000248_attachment_5.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_6.pdf,attachment 6,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,f020c44d7e356f0d,data/documents/osha/000000248_attachment_6.pdf,6135244,f020c44d7e356f0d77f923ecf00444b5864f8c60b41555f654b4d3c208a6defb,true,381,520267,d23d0fe775a1acc9052991ee64f45e0ddc0d204c807c0f2196637bb47b33b4fd,canonical,000000248_attachment_6.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_7.pdf,attachment 7,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,25c6ef63c3d849c1,data/documents/osha/000000248_attachment_7.pdf,6517618,25c6ef63c3d849c1000ef7ce87da61504702cc14db1b0057b9393a316a221622,true,411,562159,5f4c1dc39b74d578f3045b4185e2f6634513d51cc50f2d25d3e0e793fcde6b8c,canonical,000000248_attachment_7.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_8.pdf,attachment 8,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,6c5aad406c99fa45,data/documents/osha/000000248_attachment_8.pdf,6085277,6c5aad406c99fa45f0f663a0ba65d973c8fdcd82a06e16a5e7f09c5129e5289f,true,364,503378,eec84fe65a1e0ea583b40dde7ae0af4b560bbd66024b522dd3645c8c121c7a0b,canonical,000000248_attachment_8.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000248_attachment_9.pdf,attachment 9,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,c0ce344a80c2d1a8,data/documents/osha/000000248_attachment_9.pdf,5880842,c0ce344a80c2d1a86fbe40bfc86a0933c423f3c912c7cc0465068e5cf8df4721,true,366,503857,2d8ff2ee387a6be4ea41db56e7c10d736e3690e63ceb1ea0b143a5addc07603b,canonical,000000248_attachment_9.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000251_2024-08568.pdf,2024 08568,OSHA and related agencies (not individually verified),2024,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,96639757ae3bc4b1,data/documents/osha/000000251_2024-08568.pdf,73135195,96639757ae3bc4b1234543a13b174c4466455f6fbd6d92c472196ffe71c7157f,true,318,1587642,005894afa5a632096512fa0ecea9da9792c566d81c0709154aa0fa824b584ff2,canonical,000000251_2024-08568.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000373_TemporaryWorkersFAQs.pdf,TemporaryWorkersFAQs,OSHA and related agencies (not individually verified),,Temporary workers,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,6617750cf07e921b,data/documents/osha/000000373_TemporaryWorkersFAQs.pdf,271229,6617750cf07e921bd671d168d5629a8945a535e9421da8d8297e6ad7abf4a929,true,8,15897,e9025f38d89508713cf1b0a86ac8f5d3e868659f9d85ed8056f6bd9a3623fc48,canonical,000000373_TemporaryWorkersFAQs.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000376_2011-107.pdf,2011 107,OSHA and related agencies (not individually verified),2011,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,8ad16b6aa002f0f5,data/documents/osha/000000376_2011-107.pdf,690080,8ad16b6aa002f0f5a96e9aa2bc1bb7062a05c22aa77b4c7a0908d9af7c11f971,true,28,77811,1014c6a12c9e368482d8f1aff1324cfa18faeec0d58b0bd3046e5199a673071f,canonical,000000376_2011-107.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000376_2020-10678.pdf,2020 10678,OSHA and related agencies (not individually verified),2020,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,5cc6f3aaf20a4729,data/documents/osha/000000376_2020-10678.pdf,438183,5cc6f3aaf20a47295f56dd7eb7985a8acca8396c554ff238038285f77788f5e4,true,47,342800,7b89f157421302e19eed5777c2894c250e55742b19e4d18d9582dcec3fe08588,canonical,000000376_2020-10678.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000376_2020-18017.pdf,2020 18017,OSHA and related agencies (not individually verified),2020,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,b57ae1d37f36b867,data/documents/osha/000000376_2020-18017.pdf,721231,b57ae1d37f36b8675f9565d4e13579f368bff5c283dcfdf4fd5ff30cd143dae0,true,90,642641,d0dce177020492f9b4118c22bf21c46b7b364a605e7f3142cb89846ce6b22e4e,canonical,000000376_2020-18017.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000425_2004-135.pdf,2004 135,OSHA and related agencies (not individually verified),2004,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,88d3624c5e9c8f27,data/documents/osha/000000425_2004-135.pdf,2434169,88d3624c5e9c8f27e8f602cc6ce358d13dd7d8ca4391b0b31795af59fed4079c,true,36,27054,428b8f346a0cb9dfd3928aa11a3e9bfd72b6de0fe1d17bbd46555646f497c3a4,canonical,000000425_2004-135.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000425_CPWR_Safety_Culture_Final_Report_0.pdf,CPWR Safety Culture Final Report 0,OSHA and related agencies (not individually verified),,Safety management,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,705c7c8bcd1da02c,data/documents/osha/000000425_CPWR_Safety_Culture_Final_Report_0.pdf,596758,705c7c8bcd1da02c8e180bd27b397716d5acd79babad88d469a128fc3ae191b6,true,60,156013,f311ea32f7ab1a7a6628a137aa5591a326b516b6e4d052af3c93562547498d3f,canonical,000000425_CPWR_Safety_Culture_Final_Report_0.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000425_ERGOVG-Toolkit_rev2011.pdf,ERGOVG Toolkit rev2011,OSHA and related agencies (not individually verified),2011,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,6208c9421f6e7e64,data/documents/osha/000000425_ERGOVG-Toolkit_rev2011.pdf,335320,6208c9421f6e7e6492902621238b6203ba1e942b2128f64f67ecf60c42666695,true,45,45461,49fd24e3b243d61cb31fd1b2c83f8e1b5cd6cc1ae329e556b6d294a25310f12f,canonical,000000425_ERGOVG-Toolkit_rev2011.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000425_VPPMOCBestPractices.pdf,VPPMOCBestPractices,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,6e7c1a2ef215e19d,data/documents/osha/000000425_VPPMOCBestPractices.pdf,716876,6e7c1a2ef215e19d24865029eda5bcc8a4c57e9cdfc23cd016b8583488ebbaeb,true,3,6414,c108ffa91b885a6185198cc56da8d385c351464b750273291d93a322259fbd20,canonical,000000425_VPPMOCBestPractices.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000425_WP-PracticalGuidetoLI.pdf,WP PracticalGuidetoLI,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,0daf7340d0bbfa89,data/documents/osha/000000425_WP-PracticalGuidetoLI.pdf,1804116,0daf7340d0bbfa898a257bf1acc8ba2a8073db77de6bcca691ad2b7c4f765ed7,true,20,56178,8db3a8ec1912c48d9c186474d4cc2cc3b3797c4d6e5863abdd04bfe9dafbccb1,canonical,000000425_WP-PracticalGuidetoLI.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000425_moc082801.pdf,moc082801,OSHA and related agencies (not individually verified),,Other occupational safety,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,520d290a2a1d6a82,data/documents/osha/000000425_moc082801.pdf,162819,520d290a2a1d6a8205ab61a751eb34f7f030a3d77f2f6fc4ca3d2e76184a2626,true,8,23858,c3d0305b4e122681bb990350f01e74f40407cfb534216f453cdea8212784e649,canonical,000000425_moc082801.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000426_Campbell-Institute-Elevating-EHS-Leading-Indicators-From-Defining-to-Designing-WP.pdf,Campbell Institute Elevating EHS Leading Indicators From Defining to Designing WP,OSHA and related agencies (not individually verified),,Safety management,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,bf8e61133c8c1d52,data/documents/osha/000000426_Campbell-Institute-Elevating-EHS-Leading-Indicators-From-Defining-to-Designing-WP.pdf,2082240,bf8e61133c8c1d529fcf74eef6eba8b69ba66c0d90107dd985290e19005ef3bb,true,28,68801,2bf7b3ee25395f2d4451d3d4a0e7f6ac292e75231d0c2170c85049594cfde451,canonical,000000426_Campbell-Institute-Elevating-EHS-Leading-Indicators-From-Defining-to-Designing-WP.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000426_Campbell-Institute-Transforming-EHS-through-Leading-Indicators-WP.pdf,Campbell Institute Transforming EHS through Leading Indicators WP,OSHA and related agencies (not individually verified),,Safety management,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,0701e02997662a2d,data/documents/osha/000000426_Campbell-Institute-Transforming-EHS-through-Leading-Indicators-WP.pdf,3402451,0701e02997662a2df01cfa7912b079b4a625ae7e4dad3b7e9f4349ef28330bc3,true,26,78005,342aa1a68b737ae4117580cd5d7714ea87608222d9ab257c26da80cbb52b6e4e,canonical,000000426_Campbell-Institute-Transforming-EHS-through-Leading-Indicators-WP.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000426_goals.pdf,goals,OSHA and related agencies (not individually verified),,Safety management,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,aa62c02c7e1e88c3,data/documents/osha/000000426_goals.pdf,4750369,aa62c02c7e1e88c3570d04b81a3b29045bd3954fbbfa2a2e4baa5a3d39e3aa77,true,37,9203,0bdfabd575bcc569e85f7bd7de8e6c6997fbc4cbfaa14ff8b6422ab615bf1f73,canonical,000000426_goals.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000567_ARTBA_Fall_Fact_Sheet_Lanyards_Connectors.pdf,ARTBA Fall Fact Sheet Lanyards Connectors,OSHA and related agencies (not individually verified),,Construction and falls,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,73b63cead73dde89,data/documents/osha/000000567_ARTBA_Fall_Fact_Sheet_Lanyards_Connectors.pdf,1321937,73b63cead73dde897e2b3941031d752ffa0a38f0c5edff3e1161145225cdb76e,true,2,8208,044d64a56e7f55f6d9444fb2083d23ae1e4633f7701d1e400c17d78db1f6e820,canonical,000000567_ARTBA_Fall_Fact_Sheet_Lanyards_Connectors.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
000000567_ARTBA_Fall_Fact_Sheet_Swing_Falls.pdf,ARTBA Fall Fact Sheet Swing Falls,OSHA and related agencies (not individually verified),,Construction and falls,,,Not individually verified; Kaggle dataset license: Other (specified in description),https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf,2026-08-28,ad791c481c8ee8c4,data/documents/osha/000000567_ARTBA_Fall_Fact_Sheet_Swing_Falls.pdf,557397,ad791c481c8ee8c481c67398e1e12aa051c40812ecb32cd918938a5384c41dc5,true,2,5993,c3376bd8d3087b3a69117a5079f322b933e3752c512cee585c2b5fe917d6f350,canonical,000000567_ARTBA_Fall_Fact_Sheet_Swing_Falls.pdf,,,Kaggle ALL_OSHA_PDF v1,https://www.kaggle.com/datasets/aminhaghiii/all-osha-pdf
